source,SeniorCollector,CollectionNumber,FamilyName,Genus,Species,Subspecific,Author,DeterminationBy,DeterminationYear,qualifier,Rank,CurrentDet,*Institutions,AlternateDet,*Accession Numbers,*Barcodes,year,Date Display,IsCultivated,InCentinelaRidge,Country,UpperName,LowerName,Locality,LatitudeDecimal,LongitudeDecimal,ElevationDisplay,*Coordinate Display,*GeographicKeywords,Description,*Ecological Condition
TROPICOS2,"Dodson, Calaway Homer",7798,Phyllanthaceae,Margaritaria,nobilis,,L. f.,"Ronald LIesner,",1991,,species,Margaritaria nobilis L. f.,MO,,2704233,MO-1382098,1979,"10 July, 1979",FALSE,TRUE,Ecuador,,,Collections from path following ridge line at El Centinela at crest of Montañas de Ilha on road from Patricia Pilar to km. 12. Patricia Pilar is at km 45 on road from Sto. Domingo to Quevedo.,,,600 m,,,Tree to 25 m. tall. DBH 40 cm. Seeds iridescent blue-green.,
TROPICOS2,"Dodson, Calaway Homer",7799,Myrtaceae,Eugenia,crassimarginata,,M.L. Kawas. & B. Holst,"M.L. Kawasaki (F),",2009,,species,Eugenia crassimarginata M.L. Kawas. & B. Holst,"MO, SEL",,2704232,MO-3148935,1979,10-Jul-79,FALSE,TRUE,Ecuador,Los Ríos,,Prov. Los Rios or Pichiincha. Collections from path following ridge line at El Centinela at crest of Montañas de Ilha on road from Patricia Pilar to km. 12. Patricia Pilar is at km 45 on road from Sto. Domingo to Quevedo.,,,600 m,,,Tree to 15 m tall. DBH 20 cm. Fruits green.,
TROPICOS2,"Dodson, Calaway Homer",7800,Commelinaceae,Commelina,diffusa,,Burm. f.,,,,species,Commelina diffusa Burm. f.,MO,,2704231,MO-1471212,1979,10-Jul-79,FALSE,TRUE,Ecuador,Los Ríos,,Collections made along path following ridge line El Centinela at crest of Montaña de Ila on road from Patricia Pilar to 24 de Mayo at km 12. Patricia Pilar is at Km 45 on road from Sto Domingo to Quevedo,,,600 m,,,Creeping herb. Petals blue,
TROPICOS2,"Dodson, Calaway Homer",7802,Urticaceae,Phenax,sonneratii,,(Poir.) Wedd.,"R.Liesner (MO),",2007,cf.,species,Phenax sonneratii (Poir.) Wedd.,MO,,2704230,MO-1595682,1979,10-Jul-79,FALSE,TRUE,Ecuador,Los Ríos,,Collections from path following ridge line at El Centinela at crest of Montañas de Ila on road from Patricia Pilar to 24 de Mayo at km 12. Patricia Pilar is at km 45 on road from Sto Domingo to Quevedo. Prov. Los Rios or Pichincha.,,,600 m,,,Herb to 30 cm tall. Flowers green.,
TROPICOS2,"Dodson, Calaway Homer",7803,Solanaceae,Jaltomata,repandidentata,,(Dunal) Hunz.,"Thomas Mione,",2000,,species,Jaltomata repandidentata (Dunal) Hunz.,MO,,2704229,MO-1391814,1979,10-Jul-79,FALSE,TRUE,Ecuador,,,Collections from path following ridge line a El Centinela at crest of Montanas de Ila on road from Patricia Pilar is at km 45 road from Sto. Domingo to Quevedo.,,,600 m,,,Herb to 1 m tall. Flowers green.,
TROPICOS2,"Dodson, Calaway Homer",7804,Amaranthaceae,Alternanthera,mexicana,,Moq.,,,,species,Alternanthera mexicana Moq.,MO,,2704228,MO-1888135,1979,10-Jul-79,FALSE,TRUE,Ecuador,,,Collections from path following ridge line a El Centinela at crest of Montanas de Ila on road from Patricia Pilar to 24 de Mayo at km 12. Patricia Pilar is at km 45 on road form Sto Domingo to Quevedo.,,,,,,Herb to 40 cm tall scrambling. Flowers greenish-white.,
TROPICOS2,"Dodson, Calaway Homer",7805,Acanthaceae,Ruellia,blechum,,L.,"E.A. Tripp (DUKE),",2008,,species,Ruellia blechum L.,MO,,2704227,MO-2179028,1979,10-Jul-79,FALSE,TRUE,Ecuador,,,prov. Los Rios or Pichincha. Collections made along path following ridge line El Centinela at crest of Montañas de Ila on road from Patricia Pilar to 24 de Mayo at km 12. Patricia pilar is at km 45 on road from Sto. Domingo to Quevedo,,,600 m,,,Herb to 40 cm tall.  Corolla purple-pink.,
TROPICOS2,"Dodson, Calaway Homer",7806,Plantaginaceae,Scoparia,dulcis,,L.,,,,species,Scoparia dulcis L.,MO,,2704226,MO-1415880,1979,10-Jul-79,FALSE,TRUE,Ecuador,,,prov. Los Rios or Pichincha. Collections made along path following ridge line El Centinela at crest of Montañas de Ila on road from Patricia Pilar to 24 de Mayo at km 12. Patricia pilar is at km 45 on road from Sto. Domingo to Quevedo,,,600 m,,,"Herb to 80cm tall. Flowers bluish white. ""Escoba""",
TROPICOS2,"Dodson, Calaway Homer",7807,Amaranthaceae,Cyathula,achyranthoides,,(Kunth) Moq.,"A. Gentry,",1979,,species,Cyathula achyranthoides (Kunth) Moq.,MO,,2704225,MO-2064449,1979,10-Jul-79,FALSE,TRUE,Ecuador,,,Prov. Los Rios or Pichincha. Collections from path following ridge line at El Centinela at crest of Montañas de Ila on road from Patricia Pilar to 24 de Mayo at km 12. Patricia Pilar is at km 45 on road from Sto. Domingo to Quevedo.,,,600 m,,,Herb to 1 m tall. Inflorescences white.,
TROPICOS2,"Dodson, Calaway Homer",7808,Fabaceae,Desmodium,adscendens,,(Sw.) DC.,"Blasco,",1994,,species,Desmodium adscendens (Sw.) DC.,MO,,2704223,MO-1667711,1979,10-Jul-79,FALSE,TRUE,Ecuador,Los Ríos,,Collections from path following ridge line at El Centinela at crest of Montanas de Ila on road from Patricia Pilar to 24 de Mayo at km 12. Patricia Pilar is at km 45 on road from Sto Domingo to Quevedo.,-0.61666,-79.3,600 m,"00°37'00""S 079°18'00""W",,Herb to 20 cm tall. Flowers pink.,
TROPICOS2,"Dodson, Calaway Homer",7809,Cyperaceae,Cyperus,luzulae,,(L.) Rottb. ex Retz.,,,,species,Cyperus luzulae (L.) Rottb. ex Retz.,MO,,2704224,MO-1553133,1979,10-Jul-79,FALSE,TRUE,Ecuador,,,Prov. Los Rios or Pichincha. Collections from path following ridge line at El Centinela at crest of Montañas de Ila on road from Patricia Pilar to 24 de Mayo at km 12. Patricia Pilar is at km 45 on road from Sto. Domingo to Quevedo.,,,600 m,,,Herb to 40 cm tall.,
TROPICOS2,"Dodson, Calaway Homer",7812,Asteraceae,Mikania,leucophylla,,(Rusby) B.L. Rob.,,,,species,Mikania leucophylla (Rusby) B.L. Rob.,MO,,2704221,MO-1932323,1979,10-Jul-79,FALSE,TRUE,Ecuador,,,"Collections made along path following ridge line El Centinela at crest of Montanas de IIa on raod Patricia Pilar to 24 de Mayo at km 12, Patricia Pilar is at km 45 on raod from Sto Domingo to Quevedo Prov. Los Rios or Pichincha",,,600 m,,,Creeping herb. Flower white,
TROPICOS2,"Dodson, Calaway Homer",7813,Caryophyllaceae,Stellaria,ovata,,Willd. ex D.F.K. Schltdl.,"Petr SklenáY (PRC),",2005,,species,Stellaria ovata Willd. ex D.F.K. Schltdl.,SEL,,,,1979,10-Jul-79,FALSE,TRUE,Ecuador,,,Prov. Los Rios or Pichincha. Collections from path following ridge line at El Centinela at crest of Montañas de Ila on road from Patricia Pilar to 24 de Mayo at km 12. Patricia Pilar is at Km 45 on road from Sto. Domingo to Quevedo.,,,600 m,,,,
TROPICOS2,"Dodson, Calaway Homer",7815,Phyllanthaceae,Phyllanthus,niruri,,L.,"Grady L. Webster,",1985,,species,Phyllanthus niruri L.,MO,,2704218,MO-1383495,1979,10-Jul-79,FALSE,TRUE,Ecuador,Los Ríos,Quevedo,Collections from path following ridge line a El Centinela at crest of Montañas de Iha on road from Patricia Pilar to 24 de Mayo at km 12. Patricia Pilar is at km 45 on road from Sto. Domingo to Quevedo. Pichincha.,,,600 m,,,Herb to 40 cm tall.,
TROPICOS2,"Dodson, Calaway Homer",7816,Cyperaceae,Cyperus,laxus,,Lam.,,,,species,Cyperus laxus Lam.,MO,,2704217,MO-1526798,1979,10-Jul-79,FALSE,TRUE,Ecuador,,,Prov. Los Rios or Pichincha. Collections from path following ridge line at El Centinela at crest of Montañas de Ilha on road from Patricia Pilar to 24 de Mayo at km 12. Patricia Pilar is at km 45 road from Sto. Domingo to Quevedo.,,,600 m,,,Herb to 50 cm tall.,
TROPICOS2,"Dodson, Calaway Homer",7818,Malvaceae,Sida,acuta,,Burm. f.,,,,species,Sida acuta Burm. f.,MO,,2704209,MO-1451545,1979,10-Jul-79,FALSE,TRUE,Ecuador,Los Ríos,Quevedo,Collections made along path following ridge line El Centinela at crest of Montañas de IIa on road to Patricia Pilar to 24 de Mayo at km 12. Patricia Pilar is at Km 45 on road from Sto. Domingo to Quevedo. Prov. Los Rios or Pichincha.,,,600 m,,,Herb to 1 m tall. Flowers yellow.,
TROPICOS2,"Dodson, Calaway Homer",7819,Onagraceae,Ludwigia,erecta,,(L.) H. Hara,"T.P. Ramamoorthy,",1979,,species,Ludwigia erecta (L.) H. Hara,MO,,2704207,MO-1850445,1979,"10 july, 1979",FALSE,TRUE,Ecuador,Los Ríos,,Pichincha. Collections from path follwoing ridge line at El Centinela at crest of Montañas de Ila on raod from patricia Pilar to km 12. Patricia Pilar is at km 45 on road from Sto. Domingo to Quevedo.,,,600 m,,,Herb to 1m. tall. petals yellow.,
TROPICOS2,"Dodson, Calaway Homer",7821,Poaceae,Paspalum,standleyi,,Chase,,,,species,Paspalum standleyi Chase,MO,,2704215,MO-017304,1979,10-Jul-79,FALSE,TRUE,Ecuador,Los Ríos,Quevedo,"Collections from path following ridge line a El Centinela at crest of Montañas de Isl on road from Patricia Pilar to 24 de Mayo et km 12. Patricia Pilar is at Km 45 on road from Sto Domingo to Quevedo, Prov. Los Rios or Pichincha.",,,600 m,,,Herb to 30 cm tall.,flower
TROPICOS2,"Dodson, Calaway Homer",7822,Poaceae,Paspalum,paniculatum,,L.,,,,species,Paspalum paniculatum L.,MO,,2704214,MO-1348079,1979,10-Jul-79,FALSE,TRUE,Ecuador,,,Collections from path following ridge line a El Centinela at crest of Montañas de Ila on road from Patricia Pilar to 24 de Mayo at km 12. Patricia Pilar is at Km 45 on road from Sto Domingo to Quevedo. Prov. Los Rios or Pichincha.,,,600 m,,,Herb to 1 m tall.,
TROPICOS2,"Dodson, Calaway Homer",7823,Poaceae,Rugoloa,polygonata,,(Schrad.) Zuloaga,Gerrit Davidse (MO),2014,,species,Rugoloa polygonata (Schrad.) Zuloaga,MO,,2704207,MO-1330849,1979,10-Jul-79,FALSE,TRUE,Ecuador,Los Ríos,,Collections from path following ridge line and El Centinela at crest of Montañas de I... on road from Patricia Pilar to 24 de Mayo ... km 12. Patricia Pilar is at km 45 on road from Sto. Domingo to Quevedo. Prov. Los Rios or Pichincha.,,,600 m,,,Herb to 30 cm tall.,
TROPICOS2,"Dodson, Calaway Homer",7824,Poaceae,Axonopus,compressus,,(Sw.) P. Beauv.,"G. Davidse (MO),",1977,,species,Axonopus compressus (Sw.) P. Beauv.,MO,,2704213,MO-017310,1979,10-Jul-79,FALSE,TRUE,Ecuador,,,Collections made along path following ridge line El Centinela at crest of Montañas de Ila on road from Patricia Pilar to 24 de Mayo at km 12. Patricia Pilar is at km 45 on road from Sto. Domingo to Quevedo.,,,600 m,,,Herb to 60 cm tall.,
TROPICOS2,"Dodson, Calaway Homer",7825,Asteraceae,Neurolaena,lobata,,(L.) R. Br. ex Cass.,"M. Dillon,",1980,,species,Neurolaena lobata (L.) R. Br. ex Cass.,MO,,2704212,MO-1963173,1979,10-Jul-79,FALSE,TRUE,Ecuador,,,"Collections from path following ridge line at El Centinela at crest of Montanas de IIa on raod from Patricia Pilar to 24 de Mayo at km 12, Patricia Pilar is at km 45 on raod from Sto. Domigo to Quevedo Prov. Los Rios or Pichincha",,,600 m,,,Lare herb to 3 m tall. Flowers yellow,
TROPICOS2,"Dodson, Calaway Homer",7826,Asteraceae,Hebeclinium,macrophyllum,,(L.) DC.,"F. Barrie,",1983,,species,Hebeclinium macrophyllum (L.) DC.,MO,,2704206,MO-1892507,1979,10-Jul-79,FALSE,TRUE,Ecuador,Pichincha,,Collections from path following ridge line at El Centinela at crest of Montañas de Ila on 12. Patricia Pilar is at km 45 on road from Sto Domingo to Quevedo. Prov. Los Rios or Pichincha.,,,600 m,,,Herb to 2.5 m tall. Flowers pink.,
TROPICOS2,"Dodson, Calaway Homer",7828,Asteraceae,Elephantopus,mollis,,Kunth,,,,species,Elephantopus mollis Kunth,MO,,2704211,MO-1877376,1979,10-Jul-79,FALSE,TRUE,Ecuador,Pichincha,Santo Domingo de Los Colorados,Collections from path following ridge a El Centinela at crest of Montañas de on road from Patricia Pilar to 24 de Mayo km 12. Patricia Pilar is at Km 45 on road from Sto. Domingo to Quevedo.,,,600 m,,,Herb to 1m tall. Flowers white.,
TROPICOS2,"Dodson, Calaway Homer",7829,Asteraceae,Schistocarpha,eupatorioides,,(Fenzl) Kuntze,"Michael O. Dillon,",1985,,species,Schistocarpha eupatorioides (Fenzl) Kuntze,MO,,2704210,MO-1961541,1979,10-Jul-79,FALSE,TRUE,Ecuador,Pichincha,,Collections made along path following ridge line. El Centinela at crest of Montañas de Ila on road from Patricia Pilar to 24 de Mayo at km 12. Patricia Pilar is at Km 45 on road from Sto. Domingo to Quevedo.,,,600 m,,,Herb to 2 m tall. Flowers yellow.,
TROPICOS2,"Dodson, Calaway Homer",7831,Asteraceae,Acmella,sodiroi,,(Hieron.) R.K. Jansen,"R. K. Jansen,",1982,,species,Acmella sodiroi (Hieron.) R.K. Jansen,MO,,2704204,MO-1832891,1979,10-Jul-79,FALSE,TRUE,Ecuador,,,"Collections from path following ridge line at El Centinela at crest of Montanas de IIa on road from Patricia Pilar to 24 de Mayo at km 12, Patricia Pilar is at km 45 on road from Sto Domingo to Quevedo. Prov. Los Rios or Pichincha",,,,,,Herb to 20 cm tall. Flowers white,
TROPICOS2,"Dodson, Calaway Homer",7833,Linderniaceae,Lindernia,crustacea,,(L.) F. Muell.,D.A. Qualls Lewis Oct.,1986,,species,Lindernia crustacea (L.) F. Muell.,MO,,2704202,MO-1415556,1979,10-Jul-79,FALSE,TRUE,Ecuador,Los Ríos,,or Pichincha. Collections from path following ridge line a El Centinela at crest of Montañas de Ila on road from Patricia pilar to 24 de Mayo at km 12. Patricia pilar is at km 45 on road from Sto. Domingo to Quevedo.,,,600 m,,,Prostrate herb. Flowers blue.,
TROPICOS2,"Dodson, Calaway Homer",7835,Lamiaceae,Hyptis,atrorubens,,Poit.,,,,species,Hyptis atrorubens Poit.,MO,,2704200,MO-1245604,1979,10-Jul-79,FALSE,TRUE,Ecuador,,,Los Rios or Pichincha. Collections made along path following ridge line El Centinela at crest of Montañas de Ila on road from Patricia Pilar to 24 de Mayo at km 12. Patricia Pilar is at Km 45 on road from Sto Domingo to Quevedo.,,,600 m,,,Prostrate herb. Flowers pink.,
TROPICOS2,"Dodson, Calaway Homer",7836,Cyperaceae,Eleocharis,retroflexa,,(Poir.) Urb.,"G. Davidse,",1982,,species,Eleocharis retroflexa (Poir.) Urb.,MO,,2704199,MO-3112680,1979,10-Jul-79,FALSE,TRUE,Ecuador,,,Los Rios or Pichincha. Collections made along path following ridge line El Centinela at crest of Montañas de Ila on road from Patricia Pilar to 24 de Mayo at km 12. Patricia Pilar is at Km 45 on road from Sto Domingo to Quevedo.,,,600 m,,,Herb to 10 cm tall.,
TROPICOS2,"Dodson, Calaway Homer",7839,Poaceae,Eleusine,indica,,(L.) Gaertn.,S. Laegaard,1991,,species,Eleusine indica (L.) Gaertn.,MO,,2704198,MO-1150038,1979,10-Jul-79,FALSE,TRUE,Ecuador,Los Ríos,,Collections from path following ridge line a El Centinela at crest of Montañas de Ila on road from Patricia Pilar to 24 de Mayo at km 12. Patricia Pilar is at Km 45 on road from Sto Domingo to Quevedo. Prov. Pichincha.,,,600 m,,,Herb to 20 cm tall.,
TROPICOS2,"Dodson, Calaway Homer",7840,Rubiaceae,Borreria,remota,,(Lam.) Bacigalupo & E.L. Cabral,"C. M. Taylor,",2003,,species,Borreria remota (Lam.) Bacigalupo & E.L. Cabral,MO,,2704923,MO-1730432,1979,10-Jul-79,FALSE,TRUE,Ecuador,Los Ríos,,Collections from path following ridge line. El centinela at crest of Montañas de on road from Patricia Pilar to 24 de Mayo km 12. Patricia Pilar is at km 45 on road from Sto Doingo to Quevedo.,,,600 m,,,Prostrate herb. flowers white.,
TROPICOS2,"Dodson, Calaway Homer",7844,Dryopteridaceae,Megalastrum,reductum,,A. Rojas,"Moran (NY), Prado (SP) & Sundue (NY),",2009,,species,Megalastrum reductum A. Rojas,"MO, US, SEL",,2704926,MO-1821614,1979,10-Jul-79,FALSE,TRUE,Ecuador,,,Prov. Los Rios or Pichicha. Collections made along path following ridge line El Centinela at crest of Montañas de Ila on road from Patricia Pilar to 24 de Mayo at km 12. Patricia Pilar is at Km 45 on road from Sto. Domingo to Quevedo,,,600 m,,,Leaves to 1 m. long from erect rhizome,
TROPICOS2,"Dodson, Calaway Homer",7845,Poaceae,Digitaria,setigera,,Roth,,,,species,Digitaria setigera Roth,MO,,2704197,MO-1145265,1979,10-Jul-79,FALSE,TRUE,Ecuador,Los Ríos,,Prov. Pichincha. Collections from path following ridge line at El Centinela at crest of Montañas de Ila on road from Patricia Pilar is a Km 45 on road from Sto. Domingo to Quevedo.,,,,,,Herb to 40 cm tall.,
TROPICOS2,"Dodson, Calaway Homer",8400,Gesneriaceae,Drymonia,turrialvae,,Hanst.,,,,species,Drymonia turrialvae Hanst.,"MO, SEL",,2704283,MO-715249,1979,15-Jul-79,FALSE,TRUE,Ecuador,Pichincha,,Collections from path following ridge line at El Centinela at crest of Montañas de Ila on road from Patricia Pilar to 24 de Mayo at km 12. Patricia Pilar is at km 45 on road from Sto. Domingo to Quevedo.,-0.56666,-79.26666,600 m,00°34'S 079°16'W,24 de Mayo Centinela Patricia Pilar,Herb to 80 cm tall. Floral bracts pink.,flower
TROPICOS2,"Dodson, Calaway Homer",8403,Piperaceae,Piper,fallenii,,A.H. Gentry,,,,species,Piper fallenii A.H. Gentry,MO,,2704291,MO-1422808,1979,15-Jul-79,FALSE,TRUE,Ecuador,Los Ríos,,Pros. Los Rios or Pichincha. Collections from path following ridge line at El Centinela at crest of Montanas de Ila on road from Patricia Pilar to 24 de Mayo at km 12. Patricia Pilar is at Km 45 on road from Sto Domingo to Quevedo.,,,600 m,,,Vine on tree trunk. Leaves deep purple on underside spikes purple.,
TROPICOS2,"Dodson, Calaway Homer",8404,Gesneriaceae,Drymonia,warszewicziana,,Hanst.,,,,species,Drymonia warszewicziana Hanst.,"MO, SEL",,2704293,MO-715543,1979,15-Jul-79,FALSE,TRUE,Ecuador,Pichincha,,Collections from path following ridge line at El Centinela at crest of Montañas de Ila on road from Patricia Pilar to 24 de Mayo at km 12. Patricia Pilar is at Km 45 on road from Sto. Domingo to Quevedo.,-0.56666,-79.26666,600 m,00°34'S 079°16'W,El Centinela,Epiphytic vine. Undersides of leaves red.,
TROPICOS2,"Dodson, Calaway Homer",8406,Acanthaceae,Pseuderanthemum,leptorhachis,,Lindau,Lindau,,,species,Pseuderanthemum leptorhachis Lindau,MO,,2704294,MO-1587736,1979,15/7/79,FALSE,TRUE,Ecuador,Los Ríos,,Pchincha; Collections from path following ridge line at El Centinela at crest of Montanas de lIla on road from Patricia PIlar to 24 Mayo at km 12. Patrica Pilar is at km 45 on road from Sto Domingo to Quevedo,,,600 m,,,planto to 80cm tall; fls pink,
TROPICOS2,"Dodson, Calaway Homer",8408,Araceae,Xanthosoma,reticulatum,,(Engl.) Croat & Delannay,T.B. Croat (MO),2016,,species,Xanthosoma reticulatum (Engl.) Croat & Delannay,MO,,2704296,MO-1363719,1979,15-Jul-79,FALSE,TRUE,Ecuador,Los Ríos,,Collections from path following ridge line at El Centinela at crest of Montanas de Ila on road from Patricia Pilar to 24 de Mayo at km 12. Patricia Pilar is at km 45 on road from Sto. Domingo to Quevedo. Prov. Los Rios or Pichincha.,,,600 m,,,Erect stem to 70 cm tall. Spathe white.,
TROPICOS2,"Dodson, Calaway Homer",8410,Commelinaceae,Dichorisandra,hexandra,,(Aubl.) C.B. Clarke,,,,species,Dichorisandra hexandra (Aubl.) C.B. Clarke,MO,,2704297,MO-1472658,1979,15-Jul-79,FALSE,TRUE,Ecuador,Los Ríos,,Pichincha. Collections from path following ridge line at El Centinela at crest of Montanas de lla on road from Patricia Pilar to 24 de Mayo at km 12. Patricia Pilar is at Km 45 on road from Sto Domingo to Quevedo.,-0.61666,-79.3,600 m,"00°37'00""S 079°18'00""W",,"Herb to 1 m tall, semi-shrub. Petals blue.",
TROPICOS2,"Dodson, Calaway Homer",8411,Rubiaceae,Hoffmannia,ecuatoriana,,Standl.,"John D. Dwyer,",1990,,species,Hoffmannia ecuatoriana Standl.,MO,,2704298,MO-1625604,1979,15.7.1979,FALSE,TRUE,Ecuador,Pichincha,Santo Domingo de Los Colorados,Quevedo; Collections from path following ridge line at El Centinela at crest of Montanas de Ila on raod from Patricia Pilar to 24 de Mayo at km12; km45,,,600 m,,,Herbaceous shrub to 3m tall; petals red. fruits red when ripe.,
TROPICOS2,"Dodson, Calaway Homer",8412,Piperaceae,Piper,entradense,,Trel. & Yunck.,,,,species,Piper entradense Trel. & Yunck.,MO,,2704299,MO-1426305,1979,15-Jul-79,FALSE,TRUE,Ecuador,Los Ríos,,Collections from path following ridge line at El Centinela at crest of Montanas de lla on road from Patricia Pilar to 24 Mayo at km 12. Patricia Pilar is a km 45 on road from Sto Domingo to Quevedo.,,,600 m,,,Vine on tree. Spikes white.,
TROPICOS2,"Dodson, Calaway Homer",8415,Araceae,Dieffenbachia,killipii,,Croat,"T.B. Croat,",1999,,species,Dieffenbachia killipii Croat,MO,,2704287,MO-1201102,1979,15-Jul-79,FALSE,TRUE,Ecuador,Pichincha,,El Centinela at crest of Montans de Ila on road from Patricia Pilar to 24 de Mayo.,,,600 m,,#NAME?,Trunk to 70 cm tall. Spathe green.,
TROPICOS2,"Dodson, Calaway Homer",8417,Marantaceae,Calathea,multicincta,,H. Kenn.,"Helen Kennedy,",1985,,species,Calathea multicincta H. Kenn.,MO,,2704285,MO-202862,1979,15-Jul-79,FALSE,TRUE,Ecuador,,,Collections from path following ridge line at El Centinela at crest of Montanas de Ila on road from Patricia Pilar to 24 de Mayo at km. 12. Patricia Pilar is at km. 45 on road from Sto. Domingo to Quevedo. Pros. Los Rios or Pichincha.,,,600 m,,,,
